base,arm,target,action,hashcode,qvalue,frequency
1.27643,1.5708,23,fire,1_2_23,-3.27687699559,21
1.27643,1.5708,24,left,1_2_24,-1.15774804688,6
1.27643,1.5708,24,right,1_2_24,-1.0389140625,5
1.27643,1.5708,24,up,1_2_24,-0.89184375,4
1.27643,1.5708,24,down,1_2_24,-1.0467578125,5
1.27643,1.5708,24,fire,1_2_24,-0.92746875,4
1.27643,1.79912,0,left,1_3_0,0.0,0
1.27643,1.79912,0,right,1_3_0,0.0,0
1.27643,1.79912,0,up,1_3_0,0.0,0
1.27643,1.79912,0,down,1_3_0,0.0,0
1.27643,1.79912,0,fire,1_3_0,0.0,0
1.27643,1.79912,1,left,1_3_1,0.0,0
1.27643,1.79912,1,right,1_3_1,0.0,0
1.27643,1.79912,1,up,1_3_1,0.0,0
1.27643,1.79912,1,down,1_3_1,0.0,0
1.27643,1.79912,1,fire,1_3_1,0.0,0
1.27643,1.79912,2,left,1_3_2,0.0,0
1.27643,1.79912,2,right,1_3_2,0.0,0
1.27643,1.79912,2,up,1_3_2,0.0,0
1.27643,1.79912,2,down,1_3_2,0.0,0
1.27643,1.79912,2,fire,1_3_2,0.0,0
1.27643,1.79912,3,left,1_3_3,0.0,0
1.27643,1.79912,3,right,1_3_3,0.0,0
1.27643,1.79912,3,up,1_3_3,0.0,0
1.27643,1.79912,3,down,1_3_3,0.0,0
1.27643,1.79912,3,fire,1_3_3,0.0,0
1.27643,1.79912,4,left,1_3_4,0.0,0
1.27643,1.79912,4,right,1_3_4,0.0,0
1.27643,1.79912,4,up,1_3_4,0.0,0
1.27643,1.79912,4,down,1_3_4,0.0,0
1.27643,1.79912,4,fire,1_3_4,0.0,0
1.27643,1.79912,5,left,1_3_5,0.0,0
1.27643,1.79912,5,right,1_3_5,0.0,0
1.27643,1.79912,5,up,1_3_5,0.0,0
1.27643,1.79912,5,down,1_3_5,0.0,0
1.27643,1.79912,5,fire,1_3_5,0.0,0
1.27643,1.79912,6,left,1_3_6,0.0,0
1.27643,1.79912,6,right,1_3_6,0.0,0
1.27643,1.79912,6,up,1_3_6,0.0,0
1.27643,1.79912,6,down,1_3_6,0.0,0
1.27643,1.79912,6,fire,1_3_6,0.0,0
1.27643,1.79912,7,left,1_3_7,0.0,0
1.27643,1.79912,7,right,1_3_7,0.0,0
1.27643,1.79912,7,up,1_3_7,0.0,0
1.27643,1.79912,7,down,1_3_7,0.0,0
1.27643,1.79912,7,fire,1_3_7,0.0,0
1.27643,1.79912,8,left,1_3_8,0.0,0
1.27643,1.79912,8,right,1_3_8,0.0,0
1.27643,1.79912,8,up,1_3_8,0.0,0
1.27643,1.79912,8,down,1_3_8,0.0,0
1.27643,1.79912,8,fire,1_3_8,0.0,0
1.27643,1.79912,9,left,1_3_9,0.0,0
1.27643,1.79912,9,right,1_3_9,0.0,0
1.27643,1.79912,9,up,1_3_9,0.0,0
1.27643,1.79912,9,down,1_3_9,0.0,0
1.27643,1.79912,9,fire,1_3_9,0.0,0
1.27643,1.79912,10,left,1_3_10,-0.675625,3
1.27643,1.79912,10,right,1_3_10,-0.628125,3
1.27643,1.79912,10,up,1_3_10,-0.703125,3
1.27643,1.79912,10,down,1_3_10,-0.4875,2
1.27643,1.79912,10,fire,1_3_10,-0.4875,2
1.27643,1.79912,11,left,1_3_11,-1.77275763842,10
1.27643,1.79912,11,right,1_3_11,-1.64942180664,8
1.27643,1.79912,11,up,1_3_11,-1.63780159961,8
1.27643,1.79912,11,down,1_3_11,-1.72441857231,9
1.27643,1.79912,11,fire,1_3_11,-1.67909042168,8
1.27643,1.79912,12,left,1_3_12,-0.960164496161,6
1.27643,1.79912,12,right,1_3_12,5.2123977509,5
1.27643,1.79912,12,up,1_3_12,121.345462129,5
1.27643,1.79912,12,down,1_3_12,-0.9539453125,5
1.27643,1.79912,12,fire,1_3_12,2909.29297604,6
1.27643,1.79912,13,left,1_3_13,-1.30281953125,6
1.27643,1.79912,13,right,1_3_13,-1.43796082031,7
1.27643,1.79912,13,up,1_3_13,-1.50654296875,7
1.27643,1.79912,13,down,1_3_13,-1.58552714746,8
1.27643,1.79912,13,fire,1_3_13,-1.32454054688,6
1.27643,1.79912,14,left,1_3_14,-0.4375,2
1.27643,1.79912,14,right,1_3_14,-0.4375,2
1.27643,1.79912,14,up,1_3_14,-0.4875,2
1.27643,1.79912,14,down,1_3_14,-0.25,1
1.27643,1.79912,14,fire,1_3_14,-0.25,1
1.27643,1.79912,15,left,1_3_15,-1.06589648438,6
1.27643,1.79912,15,right,1_3_15,-1.06718554688,6
1.27643,1.79912,15,up,1_3_15,-1.0716015625,5
1.27643,1.79912,15,down,1_3_15,-1.18139648438,6
1.27643,1.79912,15,fire,1_3_15,-1.0923203125,5
1.27643,1.79912,16,left,1_3_16,-1.85177401438,9
1.27643,1.79912,16,right,1_3_16,-1.85106565511,14
1.27643,1.79912,16,up,1_3_16,-1.99115763999,10
1.27643,1.79912,16,down,1_3_16,-1.92607826028,10
1.27643,1.79912,16,fire,1_3_16,-1.84875295137,9
1.27643,1.79912,17,left,1_3_17,10.794595639,30
1.27643,1.79912,17,right,1_3_17,6.92124067512,9
1.27643,1.79912,17,up,1_3_17,5.68757325068,6
1.27643,1.79912,17,down,1_3_17,10.0007035334,43
1.27643,1.79912,17,fire,1_3_17,8.40724709434,9
1.27643,1.79912,18,left,1_3_18,1.46011603341,18
1.27643,1.79912,18,right,1_3_18,-0.0852963745179,16
1.27643,1.79912,18,up,1_3_18,1.25732215039,43
1.27643,1.79912,18,down,1_3_18,0.321073186889,16
1.27643,1.79912,18,fire,1_3_18,-0.914273358009,15
1.27643,1.79912,19,left,1_3_19,-0.96015625,4
1.27643,1.79912,19,right,1_3_19,-0.9614453125,5
1.27643,1.79912,19,up,1_3_19,-0.9369140625,5
1.27643,1.79912,19,down,1_3_19,-0.75825,3
1.27643,1.79912,19,fire,1_3_19,-0.92746875,4
1.27643,1.79912,20,left,1_3_20,-0.665625,3
1.27643,1.79912,20,right,1_3_20,-0.703125,3
1.27643,1.79912,20,up,1_3_20,-0.703125,3
1.27643,1.79912,20,down,1_3_20,-0.525,2
1.27643,1.79912,20,fire,1_3_20,-0.4875,2
1.27643,1.79912,21,left,1_3_21,-3.19022505962,21
1.27643,1.79912,21,right,1_3_21,-3.23702531124,22
1.27643,1.79912,21,up,1_3_21,-3.13005416117,20
1.27643,1.79912,21,down,1_3_21,-3.21046196833,19
1.27643,1.79912,21,fire,1_3_21,-3.17423832198,20
1.27643,1.79912,22,left,1_3_22,9.9130446735,9
1.27643,1.79912,22,right,1_3_22,27.3772699831,40
1.27643,1.79912,22,up,1_3_22,3.89479100825,3
1.27643,1.79912,22,down,1_3_22,11.928106051,16
1.27643,1.79912,22,fire,1_3_22,12.6831954661,10
1.27643,1.79912,23,left,1_3_23,-3.13906385133,21
1.27643,1.79912,23,right,1_3_23,-3.09436858766,21
1.27643,1.79912,23,up,1_3_23,-3.14024557545,22
1.27643,1.79912,23,down,1_3_23,-3.32929425414,21
1.27643,1.79912,23,fire,1_3_23,-3.17493267395,20
1.27643,1.79912,24,left,1_3_24,-1.21434960937,6
1.27643,1.79912,24,right,1_3_24,-0.90296875,4
1.27643,1.79912,24,up,1_3_24,-1.0065703125,5
1.27643,1.79912,24,down,1_3_24,-0.85421875,4
1.27643,1.79912,24,fire,1_3_24,-0.92746875,4
1.27643,2.02744,0,left,1_4_0,0.0,0
1.27643,2.02744,0,right,1_4_0,0.0,0
1.27643,2.02744,0,up,1_4_0,0.0,0
1.27643,2.02744,0,down,1_4_0,0.0,0
1.27643,2.02744,0,fire,1_4_0,0.0,0
1.27643,2.02744,1,left,1_4_1,0.0,0
1.27643,2.02744,1,right,1_4_1,0.0,0
1.27643,2.02744,1,up,1_4_1,0.0,0
1.27643,2.02744,1,down,1_4_1,0.0,0
1.27643,2.02744,1,fire,1_4_1,0.0,0
1.27643,2.02744,2,left,1_4_2,0.0,0
1.27643,2.02744,2,right,1_4_2,0.0,0
1.27643,2.02744,2,up,1_4_2,0.0,0
1.27643,2.02744,2,down,1_4_2,0.0,0
1.27643,2.02744,2,fire,1_4_2,0.0,0
1.27643,2.02744,3,left,1_4_3,0.0,0
1.27643,2.02744,3,right,1_4_3,0.0,0
1.27643,2.02744,3,up,1_4_3,0.0,0
1.27643,2.02744,3,down,1_4_3,0.0,0
1.27643,2.02744,3,fire,1_4_3,0.0,0
1.27643,2.02744,4,left,1_4_4,0.0,0
1.27643,2.02744,4,right,1_4_4,0.0,0
1.27643,2.02744,4,up,1_4_4,0.0,0
1.27643,2.02744,4,down,1_4_4,0.0,0
1.27643,2.02744,4,fire,1_4_4,0.0,0
1.27643,2.02744,5,left,1_4_5,0.0,0
1.27643,2.02744,5,right,1_4_5,0.0,0
1.27643,2.02744,5,up,1_4_5,0.0,0
1.27643,2.02744,5,down,1_4_5,0.0,0
1.27643,2.02744,5,fire,1_4_5,0.0,0
1.27643,2.02744,6,left,1_4_6,0.0,0
1.27643,2.02744,6,right,1_4_6,0.0,0
1.27643,2.02744,6,up,1_4_6,0.0,0
1.27643,2.02744,6,down,1_4_6,0.0,0
1.27643,2.02744,6,fire,1_4_6,0.0,0
1.27643,2.02744,7,left,1_4_7,0.0,0
1.27643,2.02744,7,right,1_4_7,0.0,0
1.27643,2.02744,7,up,1_4_7,0.0,0
1.27643,2.02744,7,down,1_4_7,0.0,0
1.27643,2.02744,7,fire,1_4_7,0.0,0
1.27643,2.02744,8,left,1_4_8,0.0,0
1.27643,2.02744,8,right,1_4_8,0.0,0
1.27643,2.02744,8,up,1_4_8,0.0,0
1.27643,2.02744,8,down,1_4_8,0.0,0
1.27643,2.02744,8,fire,1_4_8,0.0,0
1.27643,2.02744,9,left,1_4_9,0.0,0
1.27643,2.02744,9,right,1_4_9,0.0,0
1.27643,2.02744,9,up,1_4_9,0.0,0
1.27643,2.02744,9,down,1_4_9,0.0,0
1.27643,2.02744,9,fire,1_4_9,0.0,0
1.27643,2.02744,10,left,1_4_10,-0.85421875,4
1.27643,2.02744,10,right,1_4_10,-0.665625,3
1.27643,2.02744,10,up,1_4_10,-0.713125,3
1.27643,2.02744,10,down,1_4_10,-0.4875,2
1.27643,2.02744,10,fire,1_4_10,-0.713125,3
1.27643,2.02744,11,left,1_4_11,-1.74467975951,10
1.27643,2.02744,11,right,1_4_11,-1.83104841508,10
1.27643,2.02744,11,up,1_4_11,-1.62835234668,8
1.27643,2.02744,11,down,1_4_11,-1.6008572793,8
1.27643,2.02744,11,fire,1_4_11,-1.68289784355,8
1.27643,2.02744,12,left,1_4_12,-1.2076140625,5
1.27643,2.02744,12,right,1_4_12,-1.10770898438,6
1.27643,2.02744,12,up,1_4_12,-1.30807304688,6
1.27643,2.02744,12,down,1_4_12,1415.46745811,8
1.27643,2.02744,12,fire,1_4_12,-1.1310953125,5
1.27643,2.02744,13,left,1_4_13,-1.44653009766,7
1.27643,2.02744,13,right,1_4_13,-1.60820090332,8
1.27643,2.02744,13,up,1_4_13,-1.43852236328,7
1.27643,2.02744,13,down,1_4_13,-1.50582269531,7
1.27643,2.02744,13,fire,1_4_13,-1.50016845703,7
1.27643,2.02744,14,left,1_4_14,-0.703125,3
1.27643,2.02744,14,right,1_4_14,-0.73359375,4
1.27643,2.02744,14,up,1_4_14,-0.713125,3
1.27643,2.02744,14,down,1_4_14,-0.628125,3
1.27643,2.02744,14,fire,1_4_14,-0.713125,3
1.27643,2.02744,15,left,1_4_15,-1.22368798828,7
1.27643,2.02744,15,right,1_4_15,-1.18640460937,6
1.27643,2.02744,15,up,1_4_15,-1.1310953125,5
1.27643,2.02744,15,down,1_4_15,-1.125140625,5
1.27643,2.02744,15,fire,1_4_15,-1.1310953125,5
1.27643,2.02744,16,left,1_4_16,-2.24530129689,11
1.27643,2.02744,16,right,1_4_16,-2.00910199514,11
1.27643,2.02744,16,up,1_4_16,-2.05450970544,11
1.27643,2.02744,16,down,1_4_16,-2.05600538454,13
1.27643,2.02744,16,fire,1_4_16,-1.95480669216,10
1.27643,2.02744,17,left,1_4_17,-1.0832828125,5
1.27643,2.02744,17,right,1_4_17,0.906144212442,8
1.27643,2.02744,17,up,1_4_17,5.39280816775,7
1.27643,2.02744,17,down,1_4_17,10.6459864447,19
1.27643,2.02744,17,fire,1_4_17,-1.1183453125,5
1.27643,2.02744,18,left,1_4_18,1.47618550124,70
1.27643,2.02744,18,right,1_4_18,1.63614992735,44
1.27643,2.02744,18,up,1_4_18,1.47074166445,33
1.27643,2.02744,18,down,1_4_18,1.64754358525,27
1.27643,2.02744,18,fire,1_4_18,1.22659195365,52
1.27643,2.02744,19,left,1_4_19,-0.72075,3
1.27643,2.02744,19,right,1_4_19,-0.80859375,4
1.27643,2.02744,19,up,1_4_19,-0.4875,2
1.27643,2.02744,19,down,1_4_19,-0.74875,3
1.27643,2.02744,19,fire,1_4_19,-0.4875,2
1.27643,2.02744,20,left,1_4_20,-0.628125,3
1.27643,2.02744,20,right,1_4_20,-0.665625,3
1.27643,2.02744,20,up,1_4_20,-0.665625,3
1.27643,2.02744,20,down,1_4_20,-0.628125,3
1.27643,2.02744,20,fire,1_4_20,-0.4875,2
1.27643,2.02744,21,left,1_4_21,-3.03004230976,19
1.27643,2.02744,21,right,1_4_21,-3.041707991,21
1.27643,2.02744,21,up,1_4_21,-3.01300520213,18
1.27643,2.02744,21,down,1_4_21,-3.20696842305,20
1.27643,2.02744,21,fire,1_4_21,-3.08814051367,19
1.27643,2.02744,22,left,1_4_22,10.6584893464,48
1.27643,2.02744,22,right,1_4_22,16.4230666973,59
1.27643,2.02744,22,up,1_4_22,10.4065792888,79
1.27643,2.02744,22,down,1_4_22,10.6438546224,44
1.27643,2.02744,22,fire,1_4_22,10.1468679673,158
1.27643,2.02744,23,left,1_4_23,-3.19633882027,22
1.27643,2.02744,23,right,1_4_23,-3.11906253264,19
1.27643,2.02744,23,up,1_4_23,-3.11323198731,19
1.27643,2.02744,23,down,1_4_23,-3.24096483847,20
1.27643,2.02744,23,fire,1_4_23,-3.17235693983,20
1.27643,2.02744,24,left,1_4_24,-1.26911992188,6
1.27643,2.02744,24,right,1_4_24,-1.087496875,5
1.27643,2.02744,24,up,1_4_24,-0.92746875,4
1.27643,2.02744,24,down,1_4_24,-0.997875,4
1.27643,2.02744,24,fire,1_4_24,-0.92746875,4
1.56888,1.11416,0,left,2_0_0,0.0,0
1.56888,1.11416,0,right,2_0_0,0.0,0
1.56888,1.11416,0,up,2_0_0,0.0,0
1.56888,1.11416,0,down,2_0_0,0.0,0
1.56888,1.11416,0,fire,2_0_0,0.0,0
1.56888,1.11416,1,left,2_0_1,0.0,0
1.56888,1.11416,1,right,2_0_1,0.0,0
1.56888,1.11416,1,up,2_0_1,0.0,0
1.56888,1.11416,1,down,2_0_1,0.0,0
1.56888,1.11416,1,fire,2_0_1,0.0,0
1.56888,1.11416,2,left,2_0_2,0.0,0
1.56888,1.11416,2,right,2_0_2,0.0,0
1.56888,1.11416,2,up,2_0_2,0.0,0
1.56888,1.11416,2,down,2_0_2,0.0,0
1.56888,1.11416,2,fire,2_0_2,0.0,0
1.56888,1.11416,3,left,2_0_3,0.0,0
1.56888,1.11416,3,right,2_0_3,0.0,0
1.56888,1.11416,3,up,2_0_3,0.0,0
1.56888,1.11416,3,down,2_0_3,0.0,0
1.56888,1.11416,3,fire,2_0_3,0.0,0
1.56888,1.11416,4,left,2_0_4,0.0,0
1.56888,1.11416,4,right,2_0_4,0.0,0
1.56888,1.11416,4,up,2_0_4,0.0,0
1.56888,1.11416,4,down,2_0_4,0.0,0
1.56888,1.11416,4,fire,2_0_4,0.0,0
1.56888,1.11416,5,left,2_0_5,0.0,0
1.56888,1.11416,5,right,2_0_5,0.0,0
1.56888,1.11416,5,up,2_0_5,0.0,0
1.56888,1.11416,5,down,2_0_5,0.0,0
1.56888,1.11416,5,fire,2_0_5,0.0,0
1.56888,1.11416,6,left,2_0_6,0.0,0
1.56888,1.11416,6,right,2_0_6,0.0,0
1.56888,1.11416,6,up,2_0_6,0.0,0
1.56888,1.11416,6,down,2_0_6,0.0,0
1.56888,1.11416,6,fire,2_0_6,0.0,0
1.56888,1.11416,7,left,2_0_7,0.0,0
1.56888,1.11416,7,right,2_0_7,0.0,0
1.56888,1.11416,7,up,2_0_7,0.0,0
1.56888,1.11416,7,down,2_0_7,0.0,0
1.56888,1.11416,7,fire,2_0_7,0.0,0
1.56888,1.11416,8,left,2_0_8,0.0,0
1.56888,1.11416,8,right,2_0_8,0.0,0
1.56888,1.11416,8,up,2_0_8,0.0,0
1.56888,1.11416,8,down,2_0_8,0.0,0
1.56888,1.11416,8,fire,2_0_8,0.0,0
1.56888,1.11416,9,left,2_0_9,0.0,0
1.56888,1.11416,9,right,2_0_9,0.0,0
1.56888,1.11416,9,up,2_0_9,0.0,0
1.56888,1.11416,9,down,2_0_9,0.0,0
1.56888,1.11416,9,fire,2_0_9,0.0,0
1.56888,1.11416,10,left,2_0_10,-0.25,1
1.56888,1.11416,10,right,2_0_10,-0.25,1
1.56888,1.11416,10,up,2_0_10,0.0,0
1.56888,1.11416,10,down,2_0_10,0.0,0
1.56888,1.11416,10,fire,2_0_10,0.0,0
1.56888,1.11416,11,left,2_0_11,-1.58688361841,9
1.56888,1.11416,11,right,2_0_11,-1.68954977734,8
1.56888,1.11416,11,up,2_0_11,-1.69161821289,8
1.56888,1.11416,11,down,2_0_11,-1.68289784355,8
1.56888,1.11416,11,fire,2_0_11,-1.68289784355,8
1.56888,1.11416,12,left,2_0_12,13.914432195,12
1.56888,1.11416,12,right,2_0_12,-0.25,1
1.56888,1.11416,12,up,2_0_12,-0.25,1
1.56888,1.11416,12,down,2_0_12,6.30561824492,2
1.56888,1.11416,12,fire,2_0_12,11.8937631507,3
1.56888,1.11416,13,left,2_0_13,-1.83493492012,9
1.56888,1.11416,13,right,2_0_13,-1.93122733851,10
1.56888,1.11416,13,up,2_0_13,-1.80599983026,10
1.56888,1.11416,13,down,2_0_13,-1.81934616294,9
1.56888,1.11416,13,fire,2_0_13,-1.86379936351,10
1.56888,1.11416,14,left,2_0_14,0.0,0
1.56888,1.11416,14,right,2_0_14,0.0,0
1.56888,1.11416,14,up,2_0_14,0.0,0
1.56888,1.11416,14,down,2_0_14,0.0,0
1.56888,1.11416,14,fire,2_0_14,0.0,0
1.56888,1.11416,15,left,2_0_15,-1.0712578125,5
1.56888,1.11416,15,right,2_0_15,-0.81859375,4
1.56888,1.11416,15,up,2_0_15,-1.1093203125,5
1.56888,1.11416,15,down,2_0_15,-0.713125,3
1.56888,1.11416,15,fire,2_0_15,-0.713125,3
1.56888,1.11416,16,left,2_0_16,-1.67197929915,23
1.56888,1.11416,16,right,2_0_16,-1.71582010764,62
1.56888,1.11416,16,up,2_0_16,-1.97580290905,13
1.56888,1.11416,16,down,2_0_16,-1.82304221099,25
1.56888,1.11416,16,fire,2_0_16,-1.78493264693,20
1.56888,1.11416,17,left,2_0_17,12.3095230539,12
1.56888,1.11416,17,right,2_0_17,13.8460856909,61
1.56888,1.11416,17,up,2_0_17,13.9663128998,29
1.56888,1.11416,17,down,2_0_17,13.7650281754,35
1.56888,1.11416,17,fire,2_0_17,13.7182157453,49
1.56888,1.11416,18,left,2_0_18,-2.73646495481,18
1.56888,1.11416,18,right,2_0_18,-2.88201781872,17
1.56888,1.11416,18,up,2_0_18,-1.59481900714,21
1.56888,1.11416,18,down,2_0_18,-2.65787674504,15
1.56888,1.11416,18,fire,2_0_18,-2.74644186631,16
1.56888,1.11416,19,left,2_0_19,-0.84671875,4
1.56888,1.11416,19,right,2_0_19,-0.77109375,4
1.56888,1.11416,19,up,2_0_19,-1.0276640625,5
1.56888,1.11416,19,down,2_0_19,-0.713125,3
1.56888,1.11416,19,fire,2_0_19,-0.713125,3
1.56888,1.11416,20,left,2_0_20,-0.692625,3
1.56888,1.11416,20,right,2_0_20,-0.4875,2
1.56888,1.11416,20,up,2_0_20,-0.525,2
1.56888,1.11416,20,down,2_0_20,-0.4875,2
1.56888,1.11416,20,fire,2_0_20,-0.703125,3
1.56888,1.11416,21,left,2_0_21,-3.28560026829,21
1.56888,1.11416,21,right,2_0_21,-3.31272420683,24
1.56888,1.11416,21,up,2_0_21,-3.34350493003,23
1.56888,1.11416,21,down,2_0_21,-3.27832418843,21
1.56888,1.11416,21,fire,2_0_21,-3.23751655533,21
1.56888,1.11416,22,left,2_0_22,24.6116713868,32
1.56888,1.11416,22,right,2_0_22,23.7970860877,41
1.56888,1.11416,22,up,2_0_22,23.8703914909,43
1.56888,1.11416,22,down,2_0_22,23.7639050157,23
1.56888,1.11416,22,fire,2_0_22,25.168248804,67
1.56888,1.11416,23,left,2_0_23,-3.22774791456,21
1.56888,1.11416,23,right,2_0_23,-3.16675675994,23
1.56888,1.11416,23,up,2_0_23,-3.25128148222,21
1.56888,1.11416,23,down,2_0_23,-3.3151898463,22
1.56888,1.11416,23,fire,2_0_23,-3.1831316202,20
1.56888,1.11416,24,left,2_0_24,-0.83671875,4
1.56888,1.11416,24,right,2_0_24,-0.88234375,4
1.56888,1.11416,24,up,2_0_24,-0.91996875,4
1.56888,1.11416,24,down,2_0_24,-0.713125,3
1.56888,1.11416,24,fire,2_0_24,-0.713125,3
1.56888,1.34248,0,left,2_1_0,0.0,0
1.56888,1.34248,0,right,2_1_0,0.0,0
1.56888,1.34248,0,up,2_1_0,0.0,0
1.56888,1.34248,0,down,2_1_0,0.0,0
1.56888,1.34248,0,fire,2_1_0,0.0,0
1.56888,1.34248,1,left,2_1_1,0.0,0
1.56888,1.34248,1,right,2_1_1,0.0,0
1.56888,1.34248,1,up,2_1_1,0.0,0
1.56888,1.34248,1,down,2_1_1,0.0,0
1.56888,1.34248,1,fire,2_1_1,0.0,0
1.56888,1.34248,2,left,2_1_2,0.0,0
1.56888,1.34248,2,right,2_1_2,0.0,0
1.56888,1.34248,2,up,2_1_2,0.0,0
1.56888,1.34248,2,down,2_1_2,0.0,0
1.56888,1.34248,2,fire,2_1_2,0.0,0
1.56888,1.34248,3,left,2_1_3,0.0,0
1.56888,1.34248,3,right,2_1_3,0.0,0
1.56888,1.34248,3,up,2_1_3,0.0,0
1.56888,1.34248,3,down,2_1_3,0.0,0
1.56888,1.34248,3,fire,2_1_3,0.0,0
1.56888,1.34248,4,left,2_1_4,0.0,0
1.56888,1.34248,4,right,2_1_4,0.0,0
1.56888,1.34248,4,up,2_1_4,0.0,0
1.56888,1.34248,4,down,2_1_4,0.0,0
1.56888,1.34248,4,fire,2_1_4,0.0,0
1.56888,1.34248,5,left,2_1_5,0.0,0
1.56888,1.34248,5,right,2_1_5,0.0,0
1.56888,1.34248,5,up,2_1_5,0.0,0
1.56888,1.34248,5,down,2_1_5,0.0,0
1.56888,1.34248,5,fire,2_1_5,0.0,0
1.56888,1.34248,6,left,2_1_6,0.0,0
1.56888,1.34248,6,right,2_1_6,0.0,0
1.56888,1.34248,6,up,2_1_6,0.0,0
1.56888,1.34248,6,down,2_1_6,0.0,0
1.56888,1.34248,6,fire,2_1_6,0.0,0
1.56888,1.34248,7,left,2_1_7,0.0,0
1.56888,1.34248,7,right,2_1_7,0.0,0
1.56888,1.34248,7,up,2_1_7,0.0,0
1.56888,1.34248,7,down,2_1_7,0.0,0
1.56888,1.34248,7,fire,2_1_7,0.0,0
1.56888,1.34248,8,left,2_1_8,0.0,0
1.56888,1.34248,8,right,2_1_8,0.0,0
1.56888,1.34248,8,up,2_1_8,0.0,0
1.56888,1.34248,8,down,2_1_8,0.0,0
1.56888,1.34248,8,fire,2_1_8,0.0,0
1.56888,1.34248,9,left,2_1_9,0.0,0
1.56888,1.34248,9,right,2_1_9,0.0,0
1.56888,1.34248,9,up,2_1_9,0.0,0
1.56888,1.34248,9,down,2_1_9,0.0,0
1.56888,1.34248,9,fire,2_1_9,0.0,0
1.56888,1.34248,10,left,2_1_10,-0.25,1
1.56888,1.34248,10,right,2_1_10,-0.25,1
1.56888,1.34248,10,up,2_1_10,-0.3,1
1.56888,1.34248,10,down,2_1_10,-0.25,1
1.56888,1.34248,10,fire,2_1_10,0.0,0
1.56888,1.34248,11,left,2_1_11,-1.74542217798,9
1.56888,1.34248,11,right,2_1_11,-1.77152076514,9
1.56888,1.34248,11,up,2_1_11,-1.82791829356,9
1.56888,1.34248,11,down,2_1_11,-1.75056120654,9
1.56888,1.34248,11,fire,2_1_11,-1.67516003418,8
1.56888,1.34248,12,left,2_1_12,-0.525,2
1.56888,1.34248,12,right,2_1_12,-0.4875,2
1.56888,1.34248,12,up,2_1_12,-0.4875,2
1.56888,1.34248,12,down,2_1_12,4.80648323036,3
1.56888,1.34248,12,fire,2_1_12,-0.4875,2
1.56888,1.34248,13,left,2_1_13,-1.69714108032,8
1.56888,1.34248,13,right,2_1_13,-1.7872530078,10
1.56888,1.34248,13,up,2_1_13,-1.65086754883,8
1.56888,1.34248,13,down,2_1_13,-1.73990586188,9
1.56888,1.34248,13,fire,2_1_13,-1.68289784355,8
1.56888,1.34248,14,left,2_1_14,-0.25,1
1.56888,1.34248,14,right,2_1_14,-0.25,1
1.56888,1.34248,14,up,2_1_14,0.0,0
1.56888,1.34248,14,down,2_1_14,0.0,0
1.56888,1.34248,14,fire,2_1_14,0.0,0
1.56888,1.34248,15,left,2_1_15,-1.16299960937,5
1.56888,1.34248,15,right,2_1_15,-0.9990703125,5
1.56888,1.34248,15,up,2_1_15,-0.9109375,4
1.56888,1.34248,15,down,2_1_15,-0.92746875,4
1.56888,1.34248,15,fire,2_1_15,-0.92746875,4
1.56888,1.34248,16,left,2_1_16,-1.79262226989,9
1.56888,1.34248,16,right,2_1_16,-1.88851715129,31
1.56888,1.34248,16,up,2_1_16,-1.89348706414,15
1.56888,1.34248,16,down,2_1_16,-1.74118450495,17
1.56888,1.34248,16,fire,2_1_16,-1.83671457705,12
1.56888,1.34248,17,left,2_1_17,13.7394835033,57
1.56888,1.34248,17,right,2_1_17,13.1810347623,18
1.56888,1.34248,17,up,2_1_17,10.8185828333,11
1.56888,1.34248,17,down,2_1_17,13.4862107258,62
1.56888,1.34248,17,fire,2_1_17,13.3764296198,16
1.56888,1.34248,18,left,2_1_18,0.586946183347,24
1.56888,1.34248,18,right,2_1_18,-2.68678846042,17
1.56888,1.34248,18,up,2_1_18,-2.70467022388,15
1.56888,1.34248,18,down,2_1_18,-2.71998119937,18
1.56888,1.34248,18,fire,2_1_18,-2.60696958199,15
1.56888,1.34248,19,left,2_1_19,-0.92546875,4
1.56888,1.34248,19,right,2_1_19,-0.713125,3
1.56888,1.34248,19,up,2_1_19,-0.86371875,4
1.56888,1.34248,19,down,2_1_19,-0.89184375,4
1.56888,1.34248,19,fire,2_1_19,-0.713125,3
1.56888,1.34248,20,left,2_1_20,-0.675625,3
1.56888,1.34248,20,right,2_1_20,-0.4875,2
1.56888,1.34248,20,up,2_1_20,-0.769375,3
1.56888,1.34248,20,down,2_1_20,-0.4375,2
1.56888,1.34248,20,fire,2_1_20,-0.4875,2
1.56888,1.34248,21,left,2_1_21,-3.27539617067,20
1.56888,1.34248,21,right,2_1_21,-3.32279563115,24
1.56888,1.34248,21,up,2_1_21,-3.31330852963,23
1.56888,1.34248,21,down,2_1_21,-3.25683268414,21
1.56888,1.34248,21,fire,2_1_21,-3.27900225646,21
1.56888,1.34248,22,left,2_1_22,21.879983489,44
1.56888,1.34248,22,right,2_1_22,21.8457419879,36
1.56888,1.34248,22,up,2_1_22,20.4828542072,35
1.56888,1.34248,22,down,2_1_22,21.9534522242,57
1.56888,1.34248,22,fire,2_1_22,21.9053698264,101
1.56888,1.34248,23,left,2_1_23,-3.24919079815,22
1.56888,1.34248,23,right,2_1_23,-3.34705089802,25
